ac_as	2.415	-15.542	0
ac_as_L	2.415	-15.542	-6.972
ac_as_R	2.415	-15.542	6.972
ac_hy_L	-2.461	-26.874	-4.169
ac_hy_R	-2.461	-26.874	4.169
ac_pi_L	-29.064	-24.871	-12.723
ac_pi_R	-29.064	-24.871	12.723
ac_ps_L	-21.371	-6.933	-15.557
ac_ps_R	-21.371	-6.933	15.557
hy_mid	-2.461	-26.874	0
hy_sh_L	1.884	-28.159	-1.397
hy_sh_R	1.884	-28.159	1.397
lj_qd_L	-19.954	-16.009	-25.659
lj_qd_R	-19.954	-16.009	25.659
lj_sy_inf	47.105	-5.954	0
lj_sy_sup	51.049	2.696	0
nc_ep	-32.878	43.521	0
nc_su_a_L	-15.522	24.976	-17.134
nc_su_a_R	-15.522	24.976	17.134
nc_su_p_L	-32.878	34.086	-24.242
nc_su_p_R	-32.878	34.086	24.242
nc_vc	-32.878	34.086	0
pc_ai_L	-33.478	-23.27	-16.585
pc_ai_R	-33.478	-23.27	16.585
pc_as_L	-22.256	-5.603	-16.898
pc_as_R	-22.256	-5.603	16.898
pc_su_L	-39.099	-4.625	-26.449
pc_su_R	-39.099	-4.625	26.449
px_ip_L	37.961	8.849	-9.002
px_ip_R	37.961	8.849	9.002
px_mid	50.589	5.113	0
su_pt_L	-12.816	8.58	-9.319
su_pt_R	-12.816	8.58	9.319
