"susp.oper.x" "susp.oper.y" "susp.oper.z" "oper.inop.x" "oper.inop.y" "oper.inop.z" "inop.ljaw.x" "inop.ljaw.y" "inop.ljaw.z" "ljaw.susp.x" "ljaw.susp.y" "ljaw.susp.z" "gape.1.x" "gape.1.y" "gape.1.z" "gape.2.x" "gape.2.y" "gape.2.z" "nc.left.x" "nc.left.y" "nc.left.z" "nc.right.x" "nc.right.y" "nc.right.z" "nc.mid.x" "nc.mid.y" "nc.mid.z" "time"
"11" 9.08225202338827e-15 7.32439846917201e-16 8.60131560020371e-15 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.6500804168896 -29.9308052250373 -7.25841180831429 -31.5115194420065 -23.4492459264084 -0.766696282017482 -123.371116227219 16.3147668059692 -1.37224767327965 -122.606219293356 19.3796143390702 16.4713618337515 -27.5865297150421 4.98951175039255 -6.48080648251381 -29.3955324006848 7.53865666035419 -20.5301220317267 4.8679150052312 0.765698496590326 -19.2683006529426 -33.3
"12" -8.12468504709548e-16 8.86223655191852e-15 1.03238687972951e-16 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.770598415766 -29.4639715163118 -6.81485556571991 -31.9149806738991 -22.9847748039433 -0.364255121528414 -124.03152747247 15.0120550517081 -2.58810593494367 -123.241671746478 18.6939788997756 17.1366003054329 -27.4872605674929 5.44589383920468 -6.45351994084335 -29.1595434384313 7.94390238100985 -20.5286675267351 4.97499316172435 0.598859231047371 -18.9982655756821 -30
"13" 0.0000000000000118364081801959 0.0000000000000103359709808813 -0.0000000000000268611605347604 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.8559688179887 -28.9865590929254 -6.05450680862179 -32.359910090081 -22.4605723766718 0.274100055750369 -124.769969284594 13.5871058051436 -3.75262497077858 -123.937151375225 18.0125517846518 17.8302646138504 -27.3643050478456 5.85070474077278 -6.61462699891309 -28.8762695724011 8.22327780554364 -20.7295612523487 5.10978719099988 0.300933945203947 -18.8331495548731 -26.7
"14" 3.58790786393676e-15 9.26678366758622e-15 6.13335617248721e-18 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.9039836846417 -28.3908284906989 -5.15674341431843 -32.8071879172885 -21.8375922761075 1.03547968720202 -125.57111770928 12.1154914006273 -4.7669045851077 -124.74755016002 17.4816080382942 18.4949920375403 -27.2247934128738 6.20612163168729 -6.91402786290672 -28.6051460094643 8.44986593292464 -21.0637211454394 5.22296621990813 -0.0509090548163929 -18.8571106139498 -23.3
"15" 4.60223083358999e-15 3.20570611508903e-16 8.70017849457069e-15 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.8893570253443 -27.6822116703328 -4.31835797030594 -33.2176965203274 -21.1636539117292 1.76363193381682 -126.443901582033 10.6976620933058 -5.61707711275273 -125.625097509891 17.1295458092469 19.1379600271115 -27.0836872964939 6.49904482987765 -7.31049162402761 -28.3558747681507 8.66438981448623 -21.4825210409668 5.31166424184155 -0.393349988153712 -19.0454711485109 -20
"16" -1.01707553053883e-15 8.94735819022494e-15 -8.81400809966691e-15 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.7987530130523 -26.9834504692112 -3.67396922369125 -33.5712237270484 -20.5516942095467 2.31225027748823 -127.352234395405 9.47702143901895 -6.34631516253763 -126.444438310381 16.9026431631533 19.7537788656087 -26.9575870376173 6.71473091176669 -7.79837645551002 -28.1109291020828 8.85136692103632 -21.9845102662502 5.40543468737566 -0.6861462999322 -19.3114982586957 -16.7
"17" 5.21284487335585e-15 -8.45768943625081e-15 -2.00344019773415e-16 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.6766885239912 -26.4144887398707 -3.19159077158524 -33.8584143929245 -20.0874683967963 2.70248831537002 -128.216953441924 8.55905369545642 -7.02444950937887 -127.090797010213 16.7369446980958 20.2701832128298 -26.880789488995 6.88671882266337 -8.19902045587818 -27.9255233522831 9.05384298261368 -22.388955753837 5.467247645008 -0.853395025916732 -19.5285791466736 -13.3
"18" -6.10614039765865e-16 8.77826004775971e-15 8.90052251434411e-15 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.5896406222357 -26.0003096880356 -2.80151465616552 -34.0486022993988 -19.7815737096861 3.05087746650517 -128.958150646887 7.93564700505794 -7.70560720163615 -127.614238464533 16.604048958209 20.576016118547 -26.888137820117 7.09062971314055 -8.18320113937825 -27.9194022958813 9.40044114431988 -22.3517771716907 5.39657885326821 -0.791497065149196 -19.5963883962408 -10
"19" 0.0000000000000205055409251439 0.0000000000000196586161701919 -2.82845612164327e-16 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.5550411042456 -25.6836728420834 -2.55451046360941 -34.1020870975581 -19.5823021180866 3.36910412966724 -129.565966841922 7.49925962090135 -8.39104102338825 -128.178123231688 16.5159075498839 20.6011171446113 -26.9583715043795 7.36762998089661 -7.61737211815542 -28.1118186298331 9.97203884309674 -21.725715653003 5.16776786791626 -0.4660102707985 -19.5010044369731 -6.7
"20" -6.10614039765865e-16 8.77826004775971e-15 8.90052251434411e-15 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.5532420604196 -25.4212927646403 -2.56335062210597 -34.0402786967412 -19.442810833684 3.51936388197696 -130.090751221175 7.15142239140025 -9.041523626588 -128.86132180178 16.4533828693725 20.3331089765437 -27.0109524944144 7.67092343067875 -6.82482712712577 -28.3404307613968 10.6608248255027 -20.8406256215695 4.91786582863238 0.0265947332879515 -19.3465236772949 -3.3
"21" -4.4202875739343e-15 -4.06377645602854e-16 9.7544722442095e-17 -0.0000000000000331904645659439 -32.8604295646968 4.18958763362113e-15 -30.587456674721 -25.2868612019213 -2.73443576206013 -33.9959297046129 -19.3727088838764 3.4541954576414 -130.568760842207 6.86017318051708 -9.61251460669256 -129.536979102779 16.2344762599553 19.7553398981401 -26.9868481416046 7.9051365220459 -6.3954124464174 -28.4031199367464 11.2485848114753 -20.322418842201 4.84629969321763 0.5285165464988 -19.3150826565587 0
